Potential/V, Current/A
4.065,2.10E-05
4.066,2.11E-05
4.067,2.11E-05
4.068,2.11E-05
4.069,2.11E-05
4.07,2.11E-05
4.071,2.11E-05
4.072,2.12E-05
4.073,2.11E-05
4.074,2.12E-05
4.075,2.12E-05
4.076,2.12E-05
4.077,2.12E-05
4.078,2.13E-05
4.079,2.13E-05
4.08,2.13E-05
4.081,2.13E-05
4.082,2.13E-05
4.083,2.13E-05
4.084,2.13E-05
4.085,2.14E-05
4.086,2.14E-05
4.087,2.14E-05
4.088,2.14E-05
4.089,2.14E-05
4.09,2.14E-05
4.091,2.14E-05
4.092,2.14E-05
4.093,2.15E-05
4.094,2.15E-05
4.095,2.15E-05
4.096,2.15E-05
4.097,2.15E-05
4.098,2.15E-05
4.099,2.15E-05
4.1,2.15E-05
4.101,2.15E-05
4.102,2.16E-05
4.103,2.16E-05
4.104,2.16E-05
4.105,2.16E-05
4.106,2.16E-05
4.107,2.16E-05
4.108,2.16E-05
4.109,2.17E-05
4.11,2.17E-05
4.111,2.17E-05
4.112,2.17E-05
4.113,2.17E-05
4.114,2.17E-05
4.115,2.18E-05
4.116,2.18E-05
4.117,2.18E-05
4.118,2.19E-05
4.119,2.19E-05
4.12,2.19E-05
4.121,2.19E-05
4.122,2.19E-05
4.123,2.19E-05
4.124,2.20E-05
4.125,2.20E-05
4.126,2.20E-05
4.127,2.21E-05
4.128,2.21E-05
4.129,2.21E-05
4.13,2.22E-05
4.131,2.22E-05
4.132,2.22E-05
4.133,2.22E-05
4.134,2.23E-05
4.135,2.23E-05
4.136,2.24E-05
4.137,2.24E-05
4.138,2.24E-05
4.139,2.25E-05
4.14,2.25E-05
4.141,2.26E-05
4.142,2.26E-05
4.143,2.26E-05
4.144,2.27E-05
4.145,2.28E-05
4.146,2.28E-05
4.147,2.29E-05
4.148,2.29E-05
4.149,2.30E-05
4.15,2.30E-05
4.151,2.30E-05
4.152,2.31E-05
4.153,2.32E-05
4.154,2.33E-05
4.155,2.33E-05
4.156,2.34E-05
4.157,2.34E-05
4.158,2.35E-05
4.159,2.36E-05
4.16,2.36E-05
4.161,2.37E-05
4.162,2.38E-05
4.163,2.39E-05
4.164,2.39E-05
4.165,2.40E-05
4.166,2.40E-05
4.167,2.42E-05
4.168,2.42E-05
4.169,2.43E-05
4.17,2.44E-05
4.171,2.45E-05
4.172,2.46E-05
4.173,2.47E-05
4.174,2.48E-05
4.175,2.49E-05
4.176,2.50E-05
4.177,2.50E-05
4.178,2.51E-05
4.179,2.52E-05
4.18,2.53E-05
4.181,2.54E-05
4.182,2.55E-05
4.183,2.56E-05
4.184,2.58E-05
4.185,2.59E-05
4.186,2.60E-05
4.187,2.61E-05
4.188,2.62E-05
4.189,2.64E-05
4.19,2.65E-05
4.191,2.66E-05
4.192,2.67E-05
4.193,2.68E-05
4.194,2.70E-05
4.195,2.71E-05
4.196,2.72E-05
4.197,2.74E-05
4.198,2.75E-05
4.199,2.76E-05
4.2,2.78E-05
4.201,2.80E-05
4.202,2.81E-05
4.203,2.83E-05
4.204,2.85E-05
4.205,2.86E-05
4.206,2.88E-05
4.207,2.90E-05
4.208,2.92E-05
4.209,2.94E-05
4.21,2.96E-05
4.211,2.98E-05
4.212,2.99E-05
4.213,3.01E-05
4.214,3.03E-05
4.215,3.06E-05
4.216,3.08E-05
4.217,3.11E-05
4.218,3.14E-05
4.219,3.18E-05
4.22,3.20E-05
4.221,3.23E-05
4.222,3.27E-05
4.223,3.31E-05
4.224,3.35E-05
4.225,3.39E-05
4.226,3.44E-05
4.227,3.48E-05
4.228,3.53E-05
4.229,3.59E-05
4.23,3.65E-05
4.231,3.71E-05
4.232,3.78E-05
4.233,3.85E-05
4.234,3.93E-05
4.235,4.02E-05
4.236,4.11E-05
4.237,4.20E-05
4.238,4.31E-05
4.239,4.41E-05
4.24,4.53E-05
4.241,4.65E-05
4.242,4.77E-05
4.243,4.91E-05
4.244,5.04E-05
4.245,5.19E-05
4.246,5.34E-05
4.247,5.50E-05
4.248,5.66E-05
4.249,5.83E-05
4.25,6.00E-05
4.251,6.18E-05
4.252,6.37E-05
4.253,6.55E-05
4.254,6.74E-05
4.255,6.94E-05
4.256,7.14E-05
4.257,7.34E-05
4.258,7.56E-05
4.259,7.78E-05
4.26,8.01E-05
4.261,8.24E-05
4.262,8.48E-05
4.263,8.72E-05
4.264,8.97E-05
4.265,9.22E-05
4.266,9.48E-05
4.267,9.75E-05
4.268,1.00E-04
4.269,1.03E-04
4.27,1.06E-04
4.271,1.09E-04
4.272,1.12E-04
4.273,1.15E-04
4.274,1.18E-04
4.275,1.21E-04
4.276,1.24E-04
4.277,1.28E-04
4.278,1.31E-04
4.279,1.35E-04
4.28,1.38E-04
4.281,1.42E-04
4.282,1.46E-04
4.283,1.50E-04
4.284,1.54E-04
4.285,1.58E-04
4.286,1.62E-04
4.287,1.66E-04
4.288,1.70E-04
4.289,1.74E-04
4.29,1.79E-04
4.291,1.83E-04
4.292,1.88E-04
4.293,1.93E-04
4.294,1.98E-04
4.295,2.03E-04
4.296,2.08E-04
4.297,2.13E-04
4.298,2.18E-04
4.299,2.23E-04
4.3,2.28E-04
4.301,2.34E-04
4.302,2.39E-04
4.303,2.45E-04
4.304,2.51E-04
4.305,2.57E-04
4.306,2.63E-04
4.307,2.69E-04
4.308,2.75E-04
4.309,2.82E-04
4.31,2.88E-04
4.311,2.95E-04
4.312,3.02E-04
4.313,3.07E-04
4.314,3.14E-04
4.315,3.21E-04
4.316,3.28E-04
4.317,3.35E-04
4.318,3.42E-04
4.319,3.50E-04
4.32,3.58E-04
4.321,3.66E-04
4.322,3.75E-04
4.323,3.83E-04
4.324,3.92E-04
4.325,4.00E-04
4.326,4.09E-04
4.327,4.19E-04
4.328,4.28E-04
4.329,4.37E-04
4.33,4.46E-04
4.331,4.55E-04
4.332,4.64E-04
4.333,4.73E-04
4.334,4.83E-04
4.335,4.91E-04
4.336,5.00E-04
4.337,5.09E-04
4.338,5.17E-04
4.339,5.25E-04
4.34,5.33E-04
4.341,5.41E-04
4.342,5.49E-04
4.343,5.56E-04
4.344,5.63E-04
4.345,5.69E-04
4.346,5.74E-04
4.347,5.80E-04
4.348,5.84E-04
4.349,5.88E-04
4.35,5.90E-04
4.351,5.91E-04
4.352,5.90E-04
4.353,5.88E-04
4.354,5.85E-04
4.355,5.80E-04
4.356,5.74E-04
4.357,5.65E-04
4.358,5.54E-04
4.359,5.40E-04
4.36,5.26E-04
4.361,5.13E-04
4.362,5.00E-04
4.363,4.87E-04
4.364,4.75E-04
4.365,4.60E-04
4.366,4.46E-04
4.367,4.32E-04
4.368,4.17E-04
4.369,4.02E-04
4.37,3.88E-04
4.371,3.74E-04
4.372,3.60E-04
4.373,3.45E-04
4.374,3.29E-04
4.375,3.12E-04
4.376,2.97E-04
4.377,2.82E-04
4.378,2.69E-04
4.379,2.56E-04
4.38,2.44E-04
4.381,2.32E-04
4.382,2.20E-04
4.383,2.10E-04
4.384,1.99E-04
4.385,1.88E-04
4.386,1.76E-04
4.387,1.63E-04
4.388,1.49E-04
4.389,1.33E-04
4.39,1.20E-04
4.391,1.09E-04
4.392,1.01E-04
4.393,9.55E-05
4.394,9.10E-05
4.395,8.76E-05
4.396,8.47E-05
4.397,8.22E-05
4.398,8.02E-05
4.399,7.82E-05
4.4,7.67E-05
4.401,7.52E-05
4.402,7.40E-05
4.403,7.29E-05
4.404,7.19E-05
4.405,7.10E-05
4.406,7.01E-05
4.407,6.94E-05
4.408,6.87E-05
4.409,6.80E-05
4.41,6.75E-05
4.411,6.69E-05
4.412,6.65E-05
4.413,6.61E-05
4.414,6.57E-05
4.415,6.53E-05
4.416,6.50E-05
4.417,6.47E-05
4.418,6.45E-05
4.419,6.42E-05
4.42,6.39E-05
4.421,6.39E-05
4.422,6.37E-05
4.423,6.36E-05
4.424,6.34E-05
4.425,6.33E-05
4.426,6.32E-05
4.427,6.31E-05
4.428,6.31E-05
4.429,6.30E-05
4.43,6.31E-05
4.431,6.30E-05
4.432,6.30E-05
4.433,6.30E-05
4.434,6.31E-05
4.435,6.32E-05
4.436,6.32E-05
4.437,6.32E-05
4.438,6.34E-05
4.439,6.35E-05
4.44,6.35E-05
4.441,6.37E-05
4.442,6.39E-05
4.443,6.40E-05
4.444,6.42E-05
4.445,6.43E-05
4.446,6.45E-05
4.447,6.46E-05
4.448,6.48E-05
4.449,6.51E-05
4.45,6.52E-05
4.451,6.56E-05
4.452,6.57E-05
4.453,6.60E-05
4.454,6.62E-05
4.455,6.65E-05
4.456,6.69E-05
4.457,6.72E-05
4.458,6.74E-05
4.459,6.78E-05
4.46,6.81E-05
4.461,6.85E-05
4.462,6.89E-05
4.463,6.92E-05
4.464,6.97E-05
4.465,7.01E-05
4.466,7.05E-05
4.467,7.09E-05
4.468,7.13E-05
4.469,7.19E-05
4.47,7.24E-05
4.471,7.29E-05
4.472,7.33E-05
4.473,7.37E-05
4.474,7.43E-05
4.475,7.48E-05
4.476,7.54E-05
4.477,7.61E-05
4.478,7.66E-05
4.479,7.71E-05
4.48,7.78E-05
4.481,7.84E-05
4.482,7.90E-05
4.483,7.96E-05
4.484,8.02E-05
4.485,8.11E-05
4.486,8.16E-05
4.487,8.23E-05
4.488,8.31E-05
4.489,8.37E-05
4.49,8.46E-05
4.491,8.53E-05
4.492,8.60E-05
4.493,8.69E-05
4.494,8.77E-05
4.495,8.84E-05
4.496,8.93E-05
4.497,9.01E-05
4.498,9.09E-05
4.499,9.18E-05
4.5,8.93E-05
4.499,8.17E-05
4.498,7.53E-05
4.497,6.99E-05
4.496,6.51E-05
4.495,6.10E-05
4.494,5.71E-05
4.493,5.37E-05
4.492,5.07E-05
4.491,4.80E-05
4.49,4.56E-05
4.489,4.34E-05
4.488,4.14E-05
4.487,3.96E-05
4.486,3.79E-05
4.485,3.65E-05
4.484,3.52E-05
4.483,3.40E-05
4.482,3.29E-05
4.481,3.18E-05
4.48,3.08E-05
4.479,3.00E-05
4.478,2.92E-05
4.477,2.85E-05
4.476,2.79E-05
4.475,2.72E-05
4.474,2.67E-05
4.473,2.62E-05
4.472,2.57E-05
4.471,2.53E-05
4.47,2.50E-05
4.469,2.46E-05
4.468,2.43E-05
4.467,2.39E-05
4.466,2.36E-05
4.465,2.33E-05
4.464,2.31E-05
4.463,2.28E-05
4.462,2.25E-05
4.461,2.22E-05
4.46,2.21E-05
4.459,2.19E-05
4.458,2.17E-05
4.457,2.14E-05
4.456,2.12E-05
4.455,2.11E-05
4.454,2.08E-05
4.453,2.07E-05
4.452,2.05E-05
4.451,2.03E-05
4.45,2.01E-05
4.449,1.99E-05
4.448,1.97E-05
4.447,1.96E-05
4.446,1.94E-05
4.445,1.92E-05
4.444,1.91E-05
4.443,1.89E-05
4.442,1.87E-05
4.441,1.86E-05
4.44,1.85E-05
4.439,1.82E-05
4.438,1.81E-05
4.437,1.79E-05
4.436,1.78E-05
4.435,1.75E-05
4.434,1.74E-05
4.433,1.72E-05
4.432,1.70E-05
4.431,1.69E-05
4.43,1.67E-05
4.429,1.66E-05
4.428,1.64E-05
4.427,1.62E-05
4.426,1.60E-05
4.425,1.59E-05
4.424,1.58E-05
4.423,1.56E-05
4.422,1.54E-05
4.421,1.52E-05
4.42,1.51E-05
4.419,1.49E-05
4.418,1.47E-05
4.417,1.46E-05
4.416,1.44E-05
4.415,1.42E-05
4.414,1.40E-05
4.413,1.39E-05
4.412,1.37E-05
4.411,1.36E-05
4.41,1.34E-05
4.409,1.34E-05
4.408,1.33E-05
4.407,1.31E-05
4.406,1.29E-05
4.405,1.28E-05
4.404,1.26E-05
4.403,1.25E-05
4.402,1.24E-05
4.401,1.22E-05
4.4,1.20E-05
4.399,1.19E-05
4.398,1.17E-05
4.397,1.16E-05
4.396,1.14E-05
4.395,1.13E-05
4.394,1.12E-05
4.393,1.10E-05
4.392,1.08E-05
4.391,1.08E-05
4.39,1.06E-05
4.389,1.05E-05
4.388,1.03E-05
4.387,1.02E-05
4.386,1.01E-05
4.385,9.95E-06
4.384,9.81E-06
4.383,9.67E-06
4.382,9.55E-06
4.381,9.39E-06
4.38,9.30E-06
4.379,9.11E-06
4.378,8.99E-06
4.377,8.90E-06
4.376,8.74E-06
4.375,8.71E-06
4.374,8.49E-06
4.373,8.40E-06
4.372,8.27E-06
4.371,8.16E-06
4.37,8.02E-06
4.369,7.97E-06
4.368,7.80E-06
4.367,7.68E-06
4.366,7.60E-06
4.365,7.44E-06
4.364,7.37E-06
4.363,7.24E-06
4.362,7.13E-06
4.361,7.01E-06
4.36,6.91E-06
4.359,6.81E-06
4.358,6.71E-06
4.357,6.61E-06
4.356,6.50E-06
4.355,6.36E-06
4.354,6.29E-06
4.353,6.20E-06
4.352,6.07E-06
4.351,6.00E-06
4.35,5.92E-06
4.349,5.82E-06
4.348,5.70E-06
4.347,5.57E-06
4.346,5.53E-06
4.345,5.41E-06
4.344,5.30E-06
4.343,5.26E-06
4.342,5.14E-06
4.341,5.00E-06
4.34,4.98E-06
4.339,4.91E-06
4.338,4.75E-06
4.337,4.74E-06
4.336,4.58E-06
4.335,4.58E-06
4.334,4.42E-06
4.333,4.35E-06
4.332,4.24E-06
4.331,4.17E-06
4.33,4.07E-06
4.329,3.98E-06
4.328,3.95E-06
4.327,3.85E-06
4.326,3.77E-06
4.325,3.65E-06
4.324,3.57E-06
4.323,3.46E-06
4.322,3.42E-06
4.321,3.31E-06
4.32,3.24E-06
4.319,3.17E-06
4.318,3.05E-06
4.317,2.96E-06
4.316,2.91E-06
4.315,2.84E-06
4.314,2.79E-06
4.313,2.68E-06
4.312,2.56E-06
4.311,2.52E-06
4.31,2.45E-06
4.309,2.32E-06
4.308,2.29E-06
4.307,2.17E-06
4.306,2.10E-06
4.305,2.01E-06
4.304,1.93E-06
4.303,1.87E-06
4.302,1.79E-06
4.301,1.70E-06
4.3,1.68E-06
4.299,1.53E-06
4.298,1.45E-06
4.297,1.41E-06
4.296,1.33E-06
4.295,1.23E-06
4.294,1.19E-06
4.293,1.04E-06
4.292,1.03E-06
4.291,9.43E-07
4.29,8.35E-07
4.289,7.72E-07
4.288,6.81E-07
4.287,6.52E-07
4.286,5.41E-07
4.285,4.54E-07
4.284,3.94E-07
4.283,2.86E-07
4.282,2.08E-07
4.281,1.25E-07
4.28,2.14E-08
4.279,-1.64E-08
4.278,-1.14E-07
4.277,-2.50E-07
4.276,-2.43E-07
4.275,-3.61E-07
4.274,-4.24E-07
4.273,-5.77E-07
4.272,-6.34E-07
4.271,-6.95E-07
4.27,-8.44E-07
4.269,-9.02E-07
4.268,-1.00E-06
4.267,-1.08E-06
4.266,-1.16E-06
4.265,-1.28E-06
4.264,-1.36E-06
4.263,-1.49E-06
4.262,-1.66E-06
4.261,-1.70E-06
4.26,-1.86E-06
4.259,-1.90E-06
4.258,-2.10E-06
4.257,-2.16E-06
4.256,-2.31E-06
4.255,-2.43E-06
4.254,-2.53E-06
4.253,-2.71E-06
4.252,-2.82E-06
4.251,-2.96E-06
4.25,-3.15E-06
4.249,-3.28E-06
4.248,-3.47E-06
4.247,-3.63E-06
4.246,-3.78E-06
4.245,-4.00E-06
4.244,-4.23E-06
4.243,-4.33E-06
4.242,-4.58E-06
4.241,-4.79E-06
4.24,-5.05E-06
4.239,-5.24E-06
4.238,-5.50E-06
4.237,-5.73E-06
4.236,-5.96E-06
4.235,-6.29E-06
4.234,-6.55E-06
4.233,-6.90E-06
4.232,-7.23E-06
4.231,-7.56E-06
4.23,-7.93E-06
4.229,-8.32E-06
4.228,-8.67E-06
4.227,-9.13E-06
4.226,-9.60E-06
4.225,-1.01E-05
4.224,-1.05E-05
4.223,-1.10E-05
4.222,-1.16E-05
4.221,-1.22E-05
4.22,-1.28E-05
4.219,-1.35E-05
4.218,-1.41E-05
4.217,-1.48E-05
4.216,-1.55E-05
4.215,-1.63E-05
4.214,-1.71E-05
4.213,-1.79E-05
4.212,-1.88E-05
4.211,-1.97E-05
4.21,-2.07E-05
4.209,-2.17E-05
4.208,-2.27E-05
4.207,-2.37E-05
4.206,-2.48E-05
4.205,-2.59E-05
4.204,-2.71E-05
4.203,-2.84E-05
4.202,-2.96E-05
4.201,-3.10E-05
4.2,-3.24E-05
4.199,-3.37E-05
4.198,-3.51E-05
4.197,-3.65E-05
4.196,-3.78E-05
4.195,-3.91E-05
4.194,-4.06E-05
4.193,-4.21E-05
4.192,-4.36E-05
4.191,-4.52E-05
4.19,-4.68E-05
4.189,-4.83E-05
4.188,-5.00E-05
4.187,-5.16E-05
4.186,-5.33E-05
4.185,-5.49E-05
4.184,-5.66E-05
4.183,-5.83E-05
4.182,-6.00E-05
4.181,-6.18E-05
4.18,-6.35E-05
4.179,-6.53E-05
4.178,-6.70E-05
4.177,-6.87E-05
4.176,-7.04E-05
4.175,-7.21E-05
4.174,-7.39E-05
4.173,-7.56E-05
4.172,-7.73E-05
4.171,-7.90E-05
4.17,-8.07E-05
4.169,-8.25E-05
4.168,-8.44E-05
4.167,-8.62E-05
4.166,-8.79E-05
4.165,-8.98E-05
4.164,-9.15E-05
4.163,-9.33E-05
4.162,-9.49E-05
4.161,-9.65E-05
4.16,-9.83E-05
4.159,-1.00E-04
4.158,-1.02E-04
4.157,-1.04E-04
4.156,-1.05E-04
4.155,-1.07E-04
4.154,-1.09E-04
4.153,-1.10E-04
4.152,-1.12E-04
4.151,-1.14E-04
4.15,-1.16E-04
4.149,-1.17E-04
4.148,-1.19E-04
4.147,-1.21E-04
4.146,-1.22E-04
4.145,-1.24E-04
4.144,-1.26E-04
4.143,-1.27E-04
4.142,-1.29E-04
4.141,-1.31E-04
4.14,-1.32E-04
4.139,-1.34E-04
4.138,-1.35E-04
4.137,-1.37E-04
4.136,-1.38E-04
4.135,-1.40E-04
4.134,-1.41E-04
4.133,-1.43E-04
4.132,-1.44E-04
4.131,-1.46E-04
4.13,-1.47E-04
4.129,-1.49E-04
4.128,-1.51E-04
4.127,-1.52E-04
4.126,-1.54E-04
4.125,-1.55E-04
4.124,-1.57E-04
4.123,-1.59E-04
4.122,-1.60E-04
4.121,-1.62E-04
4.12,-1.64E-04
4.119,-1.65E-04
4.118,-1.67E-04
4.117,-1.69E-04
4.116,-1.71E-04
4.115,-1.72E-04
4.114,-1.74E-04
4.113,-1.76E-04
4.112,-1.78E-04
4.111,-1.80E-04
4.11,-1.82E-04
4.109,-1.84E-04
4.108,-1.86E-04
4.107,-1.88E-04
4.106,-1.90E-04
4.105,-1.93E-04
4.104,-1.95E-04
4.103,-1.97E-04
4.102,-2.00E-04
4.101,-2.02E-04
4.1,-2.05E-04
4.099,-2.08E-04
4.098,-2.10E-04
4.097,-2.13E-04
4.096,-2.16E-04
4.095,-2.19E-04
4.094,-2.22E-04
4.093,-2.25E-04
4.092,-2.28E-04
4.091,-2.31E-04
4.09,-2.35E-04
4.089,-2.38E-04
4.088,-2.41E-04
4.087,-2.45E-04
4.086,-2.48E-04
4.085,-2.51E-04
4.084,-2.54E-04
4.083,-2.57E-04
4.082,-2.59E-04
4.081,-2.61E-04
4.08,-2.63E-04
4.079,-2.65E-04
4.078,-2.66E-04
4.077,-2.67E-04
4.076,-2.68E-04
4.075,-2.69E-04
4.074,-2.69E-04
4.073,-2.68E-04
4.072,-2.68E-04
4.071,-2.67E-04
4.07,-2.64E-04
4.069,-2.63E-04
4.068,-2.62E-04
4.067,-2.60E-04
4.066,-2.58E-04
4.065,-2.56E-04
4.064,-2.54E-04
4.063,-2.52E-04
4.062,-2.50E-04
4.061,-2.48E-04
4.06,-2.46E-04
4.059,-2.44E-04
4.058,-2.42E-04
4.057,-2.41E-04
4.056,-2.39E-04
4.055,-2.37E-04
4.054,-2.35E-04
4.053,-2.33E-04
4.052,-2.32E-04
4.051,-2.30E-04
4.05,-2.28E-04
4.049,-2.26E-04
4.048,-2.24E-04
4.047,-2.23E-04
4.046,-2.21E-04
4.045,-2.19E-04
4.044,-2.17E-04
4.043,-2.16E-04
4.042,-2.14E-04
4.041,-2.12E-04
4.04,-2.10E-04
4.039,-2.08E-04
4.038,-2.06E-04
4.037,-2.04E-04
4.036,-2.01E-04
4.035,-1.99E-04
4.034,-1.97E-04
4.033,-1.94E-04
4.032,-1.92E-04
4.031,-1.90E-04
4.03,-1.88E-04
4.029,-1.86E-04
4.028,-1.84E-04
4.027,-1.81E-04
4.026,-1.79E-04
4.025,-1.78E-04
4.024,-1.76E-04
4.023,-1.74E-04
4.022,-1.72E-04
4.021,-1.71E-04
4.02,-1.69E-04
4.019,-1.68E-04
4.018,-1.65E-04
4.017,-1.64E-04
4.016,-1.62E-04
4.015,-1.60E-04
4.014,-1.58E-04
4.013,-1.57E-04
4.012,-1.55E-04
4.011,-1.53E-04
4.01,-1.51E-04
4.009,-1.49E-04
4.008,-1.47E-04
4.007,-1.45E-04
4.006,-1.42E-04
4.005,-1.40E-04
4.004,-1.38E-04
4.003,-1.36E-04
4.002,-1.33E-04
4.001,-1.31E-04
4,-1.29E-04
3.999,-1.26E-04
3.998,-1.24E-04
3.997,-1.21E-04
3.996,-1.19E-04
3.995,-1.16E-04
3.994,-1.13E-04
3.993,-1.11E-04
3.992,-1.08E-04
3.991,-1.05E-04
3.99,-1.02E-04
3.989,-9.88E-05
3.988,-9.58E-05
3.987,-9.27E-05
3.986,-8.96E-05
3.985,-8.65E-05
3.984,-8.35E-05
3.983,-8.04E-05
3.982,-7.74E-05
3.981,-7.44E-05
3.98,-7.15E-05
3.979,-6.86E-05
3.978,-6.58E-05
3.977,-6.30E-05
3.976,-6.04E-05
3.975,-5.79E-05
3.974,-5.55E-05
3.973,-5.32E-05
3.972,-5.09E-05
3.971,-4.88E-05
3.97,-4.67E-05
3.969,-4.47E-05
3.968,-4.28E-05
3.967,-4.11E-05
3.966,-3.93E-05
3.965,-3.77E-05
3.964,-3.61E-05
3.963,-3.46E-05
3.962,-3.32E-05
3.961,-3.19E-05
3.96,-3.06E-05
3.959,-2.94E-05
3.958,-2.82E-05
3.957,-2.72E-05
3.956,-2.62E-05
3.955,-2.51E-05
3.954,-2.42E-05
3.953,-2.33E-05
3.952,-2.24E-05
3.951,-2.16E-05
3.95,-2.08E-05
3.949,-2.01E-05
3.948,-1.94E-05
3.947,-1.88E-05
3.946,-1.81E-05
3.945,-1.75E-05
3.944,-1.69E-05
3.943,-1.64E-05
3.942,-1.59E-05
3.941,-1.54E-05
3.94,-1.48E-05
3.939,-1.43E-05
3.938,-1.39E-05
3.937,-1.35E-05
3.936,-1.31E-05
3.935,-1.28E-05
3.934,-1.24E-05
3.933,-1.21E-05
3.932,-1.18E-05
3.931,-1.14E-05
3.93,-1.11E-05
3.929,-1.09E-05
3.928,-1.06E-05
3.927,-1.04E-05
3.926,-1.01E-05
3.925,-9.86E-06
3.924,-9.63E-06
3.923,-9.41E-06
3.922,-9.21E-06
3.921,-9.05E-06
3.92,-8.86E-06
3.919,-8.65E-06
3.918,-8.49E-06
3.917,-8.32E-06
3.916,-8.14E-06
3.915,-8.00E-06
3.914,-7.84E-06
3.913,-7.73E-06
3.912,-7.59E-06
3.911,-7.46E-06
3.91,-7.30E-06
3.909,-7.19E-06
3.908,-7.08E-06
3.907,-6.95E-06
3.906,-6.83E-06
3.905,-6.72E-06
3.904,-6.65E-06
3.903,-6.53E-06
3.902,-6.42E-06
3.901,-6.34E-06
3.9,-6.25E-06
3.899,-6.18E-06
3.898,-6.09E-06
3.897,-6.02E-06
3.896,-5.93E-06
3.895,-5.84E-06
3.894,-5.78E-06
3.893,-5.69E-06
3.892,-5.63E-06
3.891,-5.57E-06
3.89,-5.51E-06
3.889,-5.44E-06
3.888,-5.38E-06
3.887,-5.32E-06
3.886,-5.27E-06
3.885,-5.22E-06
3.884,-5.17E-06
3.883,-5.10E-06
3.882,-5.05E-06
3.881,-5.00E-06
3.88,-4.98E-06
3.879,-4.92E-06
3.878,-4.90E-06
3.877,-4.83E-06
3.876,-4.77E-06
3.875,-4.75E-06
3.874,-4.73E-06
3.873,-4.68E-06
3.872,-4.64E-06
3.871,-4.58E-06
3.87,-4.56E-06
3.869,-4.53E-06
3.868,-4.51E-06
3.867,-4.47E-06
3.866,-4.43E-06
3.865,-4.40E-06
3.864,-4.37E-06
3.863,-4.35E-06
3.862,-4.30E-06
3.861,-4.27E-06
3.86,-4.25E-06
3.859,-4.23E-06
3.858,-4.19E-06
3.857,-4.17E-06
3.856,-4.13E-06
3.855,-4.14E-06
3.854,-4.09E-06
3.853,-4.06E-06
3.852,-4.04E-06
3.851,-4.01E-06
3.85,-4.00E-06
3.849,-4.00E-06
3.848,-3.97E-06
3.847,-3.94E-06
3.846,-3.91E-06
3.845,-3.91E-06
3.844,-3.87E-06
3.843,-3.86E-06
3.842,-3.83E-06
3.841,-3.81E-06
3.84,-3.79E-06
3.839,-3.78E-06
3.838,-3.76E-06
3.837,-3.75E-06
3.836,-3.72E-06
3.835,-3.70E-06
3.834,-3.68E-06
3.833,-3.67E-06
3.832,-3.64E-06
3.831,-3.63E-06
3.83,-3.61E-06
3.829,-3.60E-06
3.828,-3.58E-06
3.827,-3.57E-06
3.826,-3.56E-06
3.825,-3.53E-06
3.824,-3.52E-06
3.823,-3.51E-06
3.822,-3.49E-06
3.821,-3.47E-06
3.82,-3.46E-06
3.819,-3.45E-06
3.818,-3.44E-06
3.817,-3.42E-06
3.816,-3.41E-06
3.815,-3.39E-06
3.814,-3.40E-06
3.813,-3.40E-06
3.812,-3.36E-06
3.811,-3.37E-06
3.81,-3.36E-06
3.809,-3.37E-06
3.808,-3.34E-06
3.807,-3.34E-06
3.806,-3.33E-06
3.805,-3.32E-06
3.804,-3.30E-06
3.803,-3.30E-06
3.802,-3.29E-06
3.801,-3.29E-06
3.8,-3.27E-06
3.799,-3.28E-06
3.798,-3.27E-06
3.797,-3.26E-06
3.796,-3.26E-06
3.795,-3.25E-06
3.794,-3.26E-06
3.793,-3.22E-06
3.792,-3.22E-06
3.791,-3.22E-06
3.79,-3.24E-06
3.789,-3.21E-06
3.788,-3.21E-06
3.787,-3.19E-06
3.786,-3.20E-06
3.785,-3.19E-06
3.784,-3.19E-06
3.783,-3.18E-06
3.782,-3.17E-06
3.781,-3.17E-06
3.78,-3.17E-06
3.779,-3.17E-06
3.778,-3.16E-06
3.777,-3.13E-06
3.776,-3.14E-06
3.775,-3.14E-06
3.774,-3.14E-06
3.773,-3.14E-06
3.772,-3.13E-06
3.771,-3.14E-06
3.77,-3.14E-06
3.769,-3.11E-06
3.768,-3.13E-06
3.767,-3.11E-06
3.766,-3.10E-06
3.765,-3.12E-06
3.764,-3.11E-06
3.763,-3.10E-06
3.762,-3.09E-06
3.761,-3.08E-06
3.76,-3.07E-06
3.759,-3.08E-06
3.758,-3.08E-06
3.757,-3.08E-06
3.756,-3.07E-06
3.755,-3.08E-06
3.754,-3.06E-06
3.753,-3.06E-06
3.752,-3.04E-06
3.751,-3.05E-06
3.75,-3.04E-06
3.749,-3.04E-06
3.748,-3.04E-06
3.747,-3.03E-06
3.746,-3.05E-06
3.745,-3.03E-06
3.744,-3.04E-06
3.743,-3.02E-06
3.742,-3.02E-06
3.741,-3.03E-06
3.74,-3.02E-06
3.739,-3.03E-06
3.738,-3.01E-06
3.737,-3.02E-06
3.736,-3.02E-06
3.735,-2.99E-06
3.734,-3.02E-06
3.733,-3.02E-06
3.732,-2.99E-06
3.731,-3.00E-06
3.73,-3.00E-06
3.729,-3.01E-06
3.728,-3.03E-06
3.727,-3.03E-06
3.726,-3.00E-06
3.725,-3.01E-06
3.724,-3.02E-06
3.723,-3.01E-06
3.722,-3.00E-06
3.721,-3.01E-06
3.72,-3.05E-06
3.719,-3.03E-06
3.718,-3.01E-06
3.717,-3.03E-06
3.716,-3.01E-06
